帖子id,帖子标题,帖子点赞数,帖子评论数,comment_level,comment_id,parent_comment_id,user_id,content,comment_time,location,like_count,reply_count,char_len,post_category,robot_status,human_role,effective_token_count,robot_status_group,topic
69db34bb000000001a0348ae,"机器人抢救现场

",4896.0,1198.0,1,69dc9de80000000002029fb1,,5bd282d60e78cd00012f0541,我有救了，以后失业可以去抬坏机器人,2026.04.13,广东,1887.0,63.0,17,失败|抢救者,失败,抢救者,4,失败,0
69e2583b00000000230211ea,"

",,2406.0,1,69e2f480000000001401a819,,687d0158000000000d03d43e,这AI吧，不可能啊，机器人怎么摔下也不至于摔成这样，碎哪里都是渣，我儿子的玩具从4楼掉下去都没掉渣，就是变形了,2026.04.18,山东,924.0,39.0,55,失败|抢救者,失败,抢救者,11,失败,0
69e2583b00000000230211ea,"

",,2406.0,2,69e2f5010000000014019417,69e2f480000000001401a819,67691cf70000000018014195,这个我觉得是真实视频，因为看见过其他视角的。这跟机器人材质和重量有关吧，我觉得这个程度摔一下还是可能会碎的,2026.04.18,河北,558.0,,53,失败|抢救者,失败,抢救者,12,失败,0
69db34bb000000001a0348ae,"机器人抢救现场

",4896.0,1198.0,1,69dcbf41000000000203506c,,593aaac950c4b47afb0c39db,机器人老了可怎么办[doge],2026.04.13,湖南,359.0,17.0,15,失败|抢救者,失败,抢救者,2,失败,0
69e41e24000000001a025f1a,"人形机器人半马摔倒瞬间��

",1155.0,129.0,1,69e4779b000000001401c823,,5c4c2e3700000000100190c3,机器人马拉松会不会影响真人跑者的成绩啊，感觉大家都忍不住看哈哈哈,2026.04.19,北京,188.0,5.0,32,失败|观众,失败,观众,7,失败,0
69db34bb000000001a0348ae,"机器人抢救现场

",4896.0,1198.0,2,69dcb0b900000000350151ec,69dc9de80000000002029fb1,65d1e7e2000000000401d2b0,估计有专门抬机器人的机器人，你可以去抬坏了的抬机器人的机器人,2026.04.13,江苏,130.0,,30,失败|抢救者,失败,抢救者,7,失败,0
69e2583b00000000230211ea,"

",,2406.0,1,69e2fa8a0000000014019019,,655c2b14000000000202a6fb,其实不一定应要走人型方向的机器人，弄个轮子的也不是不行吧，实用性总比观赏性大吧,2026.04.18,广东,89.0,6.0,39,失败|抢救者,失败,抢救者,12,失败,0
69e2583b00000000230211ea,"

",,2406.0,1,69e30a7a0000000014019c23,,5744128baed75813df0354d7,为啥地上要搞个减速带，是怕机器人跑得太快不减速吗,2026.04.18,上海,77.0,7.0,24,失败|抢救者,失败,抢救者,5,失败,0
69e2583b00000000230211ea,"

",,2406.0,2,69e2f6cf0000000014018c16,69e2f480000000001401a819,6229c0ef000000001000787a,机器人就是很脆弱的，之前就是有一个科技馆有悬浮机器人表演，结果机器出故障了机器人直接摔成渣了,2026.04.18,江苏,67.0,,46,失败|抢救者,失败,抢救者,12,失败,0
69db34bb000000001a0348ae,"机器人抢救现场

",4896.0,1198.0,1,69dcaa8f00000000350162c0,,5a6a3de011be102e612d0fd9,这款机器人给我一种社会一点忙没帮到，纯添乱，而且极其热爱跳舞,2026.04.13,广东,39.0,2.0,30,失败|抢救者,失败,抢救者,10,失败,0
69e2583b00000000230211ea,"

",,2406.0,2,69e30b51000000001401d839,69e30a9f000000001401bc02,65868318000000001c028045,国外的机器人就是厉害，还会挂国内ip发评论带节奏[笑哭R],2026.04.18,浙江,29.0,,29,失败|抢救者,失败,抢救者,8,失败,0
69db34bb000000001a0348ae,"机器人抢救现场

",4896.0,1198.0,1,69dcadc80000000016014834,,5a06762de8ac2b54aa1aef84,回收二手机器人有市场了[doge],2026.04.13,广东,21.0,2.0,17,失败|抢救者,失败,抢救者,4,失败,0
69e2583b00000000230211ea,"

",,2406.0,1,69e2f0f8000000001401a40c,,624577e6000000001000f77e,中国的机器人遥遥领先，像极了马保国,2026.04.18,辽宁,20.0,6.0,17,失败|抢救者,失败,抢救者,5,失败,0
69e2583b00000000230211ea,"

",,2406.0,2,69e46577000000001401b817,69e3bdb4000000001401d815,6911c2110000000037004360,这肯定不是中国的机器人,2026.04.19,山东,19.0,,11,失败|抢救者,失败,抢救者,3,失败,0
69db34bb000000001a0348ae,"机器人抢救现场

",4896.0,1198.0,1,69ddad1b0000000035011d50,,5928ef575e87e74b46992119,我要开始学机器人心理学了，以后必然有用[黄金薯R],2026.04.14,北京,17.0,0.0,25,失败|抢救者,失败,抢救者,6,失败,0
69e2583b00000000230211ea,"

",,2406.0,2,69e3182c000000001401dc16,69e2fa8a0000000014019019,5676835c82718c2d918aa929,你是否搜国产版变形金刚。[捂脸R]这种机器人未来不是纯粹为了散步跑步，还为了可以表演武术，甚至盲人陪伴。,2026.04.18,广东,17.0,,52,失败|抢救者,失败,抢救者,15,失败,0
69db34bb000000001a0348ae,"机器人抢救现场

",4896.0,1198.0,2,69dcaed50000000015005208,69dcadc80000000016014834,62ea43f7000000001f004dad,修机器人的也是一个非常大的市场[doge],2026.04.13,四川,17.0,,21,失败|抢救者,失败,抢救者,3,失败,0
69db34bb000000001a0348ae,"机器人抢救现场

",4896.0,1198.0,1,69dc9c68000000000d0358a9,,6512dbba0000000023026c8d,理想的机器人，服务人类，有趣的机器人，让人类服务,2026.04.13,山东,16.0,0.0,24,失败|抢救者,失败,抢救者,8,失败,0
69db34bb000000001a0348ae,"机器人抢救现场

",4896.0,1198.0,2,69dca7520000000035011e31,69dc9ece0000000002028c22,6636ca540000000003030b79,说是有的机器人跑散架了，跑骨折了,2026.04.13,四川,15.0,,16,失败|抢救者,失败,抢救者,3,失败,0
69e2583b00000000230211ea,"

",,2406.0,1,69e45606000000001401bc04,,5bfb941625225900018d37d6,平账机器人？,2026.04.19,江苏,10.0,1.0,6,失败|抢救者,失败,抢救者,2,失败,0
69e2583b00000000230211ea,"

",,2406.0,2,69e7e69b000000001401e801,69e7a7150000000014019809,5f71da39000000000101db9d,但数据在，换台机器人继续优化改进就可以,2026.04.22,湖北,10.0,,19,失败|抢救者,失败,抢救者,6,失败,0
